id|name|cost|type|power|toughness|oracleText|edition|rarity|colorType|cmc
45327|Phyrexian Plaguelord|{3}{B}{B}|Creature - Carrier|4|4|{T}, Sacrifice Phyrexian Plaguelord: Target creature gets -4/-4 until end of turn.<br>Sacrifice a creature: Target creature gets -1/-1 until end of turn.|Eighth Edition |Rare|null|0
45328|Vampiric Spirit|{2}{B}{B}|Creature - Spirit|4|3|Flying <br>When Vampiric Spirit comes into play, you lose 4 life.|Eighth Edition |Rare|null|0
45329|Death Pits of Rath|{3}{B}{B}|Enchantment| | |Whenever a creature is dealt damage, destroy it. It can't be regenerated.|Eighth Edition |Rare|null|0
4532|Veteran Explorer|{G}|Creature - Human Soldier Scout|1|1|When Veteran Explorer is put into a graveyard from play, each player may search his or her library for up to two basic land cards and put them into play. Then each player who searched his or her library this way shuffles it.|Weatherlight |Uncommon|null|0
45330|Fallen Angel|{3}{B}{B}|Creature - Angel|3|3|Flying <br>Sacrifice a creature: Fallen Angel gets +2/+1 until end of turn.|Eighth Edition |Rare|null|0
45332|Larceny|{3}{B}{B}|Enchantment| | |Whenever a creature you control deals combat damage to a player, that player discards a card.|Eighth Edition |Rare|null|0
45333|Warped Devotion|{2}{B}|Enchantment| | |Whenever a permanent is returned to a player's hand, that player discards a card.|Eighth Edition |Rare|null|0
45335|Murderous Betrayal|{B}{B}{B}|Enchantment| | |{B}{B}, Pay half your life rounded up: Destroy target nonblack creature. It can't be regenerated.|Eighth Edition |Rare|null|0
45338|Death Pit Offering|{2}{B}{B}|Enchantment| | |When Death Pit Offering comes into play, sacrifice all creatures you control.<br>Creatures you control get +2/+2.|Eighth Edition |Rare|null|0
45339|Phyrexian Arena|{1}{B}{B}|Enchantment| | |At the beginning of your upkeep, you draw a card and you lose 1 life.|Eighth Edition |Rare|null|0
45341|Cinder Wall|{R}|Creature - Wall|3|3|Defender <i>(This creature can't attack.)</i> <br>When Cinder Wall blocks, destroy it at end of combat.|Eighth Edition |Common|null|0
45346|Ridgeline Rager|{2}{R}|Creature - Beast|1|2|{R}: Ridgeline Rager gets +1/+0 until end of turn.|Eighth Edition |Common|null|0
45347|Sabretooth Tiger|{2}{R}|Creature - Cat|2|1|First strike|Eighth Edition |Common|null|0
45350|Shock Troops|{3}{R}|Creature - Human Soldier|2|2|Sacrifice Shock Troops: Shock Troops deals 2 damage to target creature or player.|Eighth Edition |Common|null|0
45351|Orcish Spy|{R}|Creature - Orc Rogue|1|1|{T}: Look at the top three cards of target player's library.|Eighth Edition |Common|null|0
45353|Canyon Wildcat|{1}{R}|Creature - Cat|2|1|Mountainwalk|Eighth Edition |Common|null|0
45357|Enrage|{X}{R}|Instant| | |Target creature gets +X/+0 until end of turn.|Eighth Edition |Uncommon|null|0
45358|Sizzle|{2}{R}|Sorcery| | |Sizzle deals 3 damage to each opponent.|Eighth Edition |Common|null|0
45359|Panic Attack|{2}{R}|Sorcery| | |Up to three target creatures can't block this turn.|Eighth Edition |Common|null|0
4535|Betrothed of Fire|{1}{R}|Enchantment - Aura| | |Enchant creature <br>Sacrifice an untapped creature: Enchanted creature gets +2/+0 until end of turn. <br>Sacrifice enchanted creature: Creatures you control get +2/+0 until end of turn.|Weatherlight |Common|null|0
45361|Lightning Blast|{3}{R}|Instant| | |Lightning Blast deals 4 damage to target creature or player.|Eighth Edition |Uncommon|null|0
45365|Viashino Sandstalker|{1}{R}{R}|Creature - Viashino Warrior|4|2|Haste <i>(This creature can attack the turn it comes under your control.)</i> <br>At end of turn, return Viashino Sandstalker to its owner's hand. <i>(Return it only if it's in play.)</i>|Eighth Edition |Uncommon|null|0
45366|Orcish Artillery|{1}{R}{R}|Creature - Orc Warrior|1|3|{T}: Orcish Artillery deals 2 damage to target creature or player and 3 damage to you.|Eighth Edition |Uncommon|null|0
45368|Wall of Stone|{1}{R}{R}|Creature - Wall|0|8|Defender <i>(This creature can't attack.)</i>|Eighth Edition |Uncommon|null|0
45369|Ogre Taskmaster|{3}{R}|Creature - Ogre|4|3|Ogre Taskmaster can't block.|Eighth Edition |Uncommon|null|0
45370|Lesser Gargadon|{2}{R}{R}|Creature - Beast|6|4|Whenever Lesser Gargadon attacks or blocks, sacrifice a land.|Eighth Edition |Uncommon|null|0
45371|Hulking Cyclops|{3}{R}{R}|Creature - Cyclops|5|5|Hulking Cyclops can't block.|Eighth Edition |Uncommon|null|0
45378|Pyrotechnics|{4}{R}|Sorcery| | |Pyrotechnics deals 4 damage divided as you choose among any number of target creatures and/or players.|Eighth Edition |Uncommon|null|0
45381|Mogg Sentry|{R}|Creature - Goblin Warrior|1|1|Whenever an opponent plays a spell, Mogg Sentry gets +2/+2 until end of turn.|Eighth Edition |Rare|null|0
45383|Lava Hounds|{2}{R}{R}|Creature - Hound|4|4|Haste <br>When Lava Hounds comes into play, it deals 4 damage to you.|Eighth Edition |Rare|null|0
45387|Bloodshot Cyclops|{5}{R}|Creature - Cyclops Giant|4|4|{T}, Sacrifice a creature: Bloodshot Cyclops deals damage equal to the sacrificed creature's power to target creature or player.|Eighth Edition |Rare|null|0
45389|Two-Headed Dragon|{4}{R}{R}|Creature - Dragon|4|4|Flying <br>{1}{R}: Two-Headed Dragon gets +2/+0 until end of turn. <br>Two-Headed Dragon can't be blocked except by two or more creatures. <br>Two-Headed Dragon can block an additional creature.|Eighth Edition |Rare|null|0
4538|Boiling Blood|{2}{R}|Instant| | |Target creature attacks this turn if able. <br>Draw a card.|Weatherlight |Common|null|0
45392|Seismic Assault|{R}{R}{R}|Enchantment| | |Discard a land card: Seismic Assault deals 2 damage to target creature or player.|Eighth Edition |Rare|null|0
45393|Relentless Assault|{2}{R}{R}|Sorcery| | |Untap all creatures that attacked this turn. After this main phase, there is an additional combat phase followed by an additional main phase.|Eighth Edition |Rare|null|0
45395|Thieves' Auction|{4}{R}{R}{R}|Sorcery| | |Set aside all nontoken permanents. Starting with you, each player chooses one of the cards set aside and puts it into play tapped under his or her control. Repeat this process until all those cards have been chosen.|Eighth Edition |Rare|null|0
45396|Obliterate|{6}{R}{R}|Sorcery| | |Obliterate can't be countered.<br>Destroy all artifacts, creatures, and lands. They can't be regenerated.|Eighth Edition |Rare|null|0
45397|Searing Wind|{8}{R}|Instant| | |Searing Wind deals 10 damage to target creature or player.|Eighth Edition |Rare|null|0
45399|Vine Trellis|{1}{G}|Creature - Plant Wall|0|4|Defender <i>(This creature can't attack.)</i> <br>{T}: Add {G} to your mana pool.|Eighth Edition |Common|null|0
4539|Cinder Giant|{3}{R}|Creature - Giant|5|3|At the beginning of your upkeep, Cinder Giant deals 2 damage to each other creature you control.|Weatherlight |Uncommon|null|0
45400|Wood Elves|{2}{G}|Creature - Elf Scout|1|1|When Wood Elves comes into play, search your library for a Forest card and put that card into play. Then shuffle your library.|Eighth Edition |Common|null|0
45403|Rushwood Dryad|{1}{G}|Creature - Dryad|2|1|Forestwalk <i>(This creature is unblockable as long as defending player controls a Forest.)</i>|Eighth Edition |Common|null|0
45404|Horned Troll|{2}{G}|Creature - Troll|2|2|{G}: Regenerate Horned Troll.|Eighth Edition |Common|null|0
45407|Nantuko Disciple|{3}{G}|Creature - Insect Druid|2|2|{G}, {T}: Target creature gets +2/+2 until end of turn.|Eighth Edition |Common|null|0
45411|Moss Monster|{3}{G}{G}|Creature - Elemental|3|6| |Eighth Edition |Common|null|0
45413|Elvish Pioneer|{G}|Creature - Elf Druid|1|1|When Elvish Pioneer comes into play, you may put a basic land card from your hand into play tapped.|Eighth Edition |Common|null|0
45414|Giant Growth|{G}|Instant| | |Target creature gets +3/+3 until end of turn.|Eighth Edition |Common|null|0
45415|Darksteel Citadel| |Artifact Land| | |Darksteel Citadel is indestructible. <i>("Destroy" effects and lethal damage don't destroy it.)</i> <br>{T}: Add {1} to your mana pool.|Darksteel |Common|null|0
45416|Fertile Ground|{1}{G}|Enchantment - Aura| | |Enchant land <br>Whenever enchanted land is tapped for mana, its controller adds one mana of any color to his or her mana pool.|Eighth Edition |Common|null|0
45422|Elvish Scrapper|{G}|Creature - Elf|1|1|{G}, {T}, Sacrifice Elvish Scrapper: Destroy target artifact.|Eighth Edition |Uncommon|null|0
45424|Foratog|{2}{G}|Creature - Atog|1|2|{G}, Sacrifice a Forest: Foratog gets +2/+2 until end of turn.|Eighth Edition |Uncommon|null|0
45425|Giant Badger|{1}{G}{G}|Creature - Badger|2|2|Whenever Giant Badger blocks, it gets +2/+2 until end of turn.|Eighth Edition |Common|null|0
45427|Spitting Spider|{3}{G}{G}|Creature - Spider|3|5|Reach <i>(This creature can block creatures with flying.)</i> <br>Sacrifice a land: Spitting Spider deals 1 damage to each creature with flying.|Eighth Edition |Uncommon|null|0
45428|Myr Landshaper|{3}|Artifact Creature - Myr|1|1|{T}: Target land becomes an artifact in addition to its other types until end of turn.|Darksteel |Common|null|0
45429|Llanowar Behemoth|{3}{G}{G}|Creature - Elemental|4|4|Tap an untapped creature you control: Llanowar Behemoth gets +1/+1 until end of turn.|Eighth Edition |Uncommon|null|0
4542|Desperate Gambit|{R}|Instant| | |Choose a source you control and flip a coin. If you win the flip, the next time that source would deal damage this turn, it deals double that damage instead. If you lose the flip, the next time it would deal damage this turn, prevent that damage.|Weatherlight |Uncommon|null|0
45430|Living Terrain|{2}{G}{G}|Enchantment - Aura| | |Enchant land <br>Enchanted land is a 5/6 green Treefolk creature that's still a land.|Eighth Edition |Uncommon|null|0
45431|Choke|{2}{G}|Enchantment| | |Islands don't untap during their controllers' untap steps.|Eighth Edition |Uncommon|null|0
45432|Spreading Algae|{G}|Enchantment - Aura| | |Enchant Swamp <br>When enchanted land becomes tapped, destroy it. <br>When Spreading Algae is put into a graveyard from play, return Spreading Algae to its owner's hand.|Eighth Edition |Uncommon|null|0
45433|Revive|{1}{G}|Sorcery| | |Return target green card from your graveyard to your hand.|Eighth Edition |Uncommon|null|0
45437|Lure|{1}{G}{G}|Enchantment - Aura| | |Enchant creature <i>(Target a creature as you play this. This card comes into play attached to that creature.)</i> <br>All creatures able to block enchanted creature do so.|Eighth Edition |Uncommon|null|0
45439|Birds of Paradise|{G}|Creature - Bird|0|1|Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i> <br>{T}: Add one mana of any color to your mana pool.|Eighth Edition |Rare|null|0
4543|Dwarven Berserker|{1}{R}|Creature - Dwarf Berserker|1|1|Whenever Dwarven Berserker becomes blocked, it gets +3/+0 and gains trample until end of turn.|Weatherlight |Common|null|0
45444|Elvish Piper|{3}{G}|Creature - Elf Shaman|1|1|{G}, {T}: You may put a creature card from your hand into play.|Eighth Edition |Rare|null|0
45449|Natural Affinity|{2}{G}|Instant| | |Until end of turn, all lands become 2/2 creatures that are still lands.|Eighth Edition |Rare|null|0
4544|Dwarven Thaumaturgist|{2}{R}|Creature - Dwarf Shaman|1|2|{T}: Switch target creature's power and toughness until end of turn.|Weatherlight |Rare|null|0
45450|Plow Under|{3}{G}{G}|Sorcery| | |Put two target lands on top of their owner's library.|Eighth Edition |Rare|null|0
45451|Fecundity|{2}{G}|Enchantment| | |Whenever a creature is put into a graveyard from play, that creature's controller may draw a card.|Eighth Edition |Uncommon|null|0
45453|Primeval Force|{2}{G}{G}{G}|Creature - Elemental|8|8|When Primeval Force comes into play, sacrifice it unless you sacrifice three Forests.|Eighth Edition |Rare|null|0
45455|Vulshok War Boar|{2}{R}{R}|Creature - Boar Beast|5|5|When Vulshok War Boar comes into play, sacrifice it unless you sacrifice an artifact.|Darksteel |Uncommon|null|0
45456|Collective Unconscious|{4}{G}{G}|Sorcery| | |Draw a card for each creature you control.|Eighth Edition |Rare|null|0
45463|Star Compass|{2}|Artifact| | |Star Compass comes into play tapped.<br>{T}: Add to your mana pool one mana of any color a basic land you control could produce.|Eighth Edition |Uncommon|null|0
45464|Urza's Mine| |Land - Urza's Mine| | |{T}: Add {1} to your mana pool. If you control an Urza's Power-Plant and an Urza's Tower, add {2} to your mana pool instead.|Eighth Edition |Uncommon|null|0
45465|Patagia Golem|{4}|Artifact Creature - Golem|2|3|{3}: Patagia Golem gains flying until end of turn.|Eighth Edition |Uncommon|null|0
45467|Fodder Cannon|{4}|Artifact| | |{4}, {T}, Sacrifice a creature: Fodder Cannon deals 4 damage to target creature.|Eighth Edition |Uncommon|null|0
45468|Urza's Tower| |Land - Urza's Tower| | |{T}: Add {1} to your mana pool. If you control an Urza's Mine and an Urza's Power-Plant, add {3} to your mana pool instead.|Eighth Edition |Uncommon|null|0
45469|Emissary of Despair|{1}{B}{B}|Creature - Spirit|2|1|Flying <br>Whenever Emissary of Despair deals combat damage to a player, that player loses 1 life for each artifact he or she controls.|Darksteel |Uncommon|null|0
45471|Phyrexian Hulk|{6}|Artifact Creature - Golem|5|4| |Eighth Edition |Uncommon|null|0
45472|Brass Herald|{6}|Artifact Creature - Golem|2|2|As Brass Herald comes into play, choose a creature type. <br>When Brass Herald comes into play, reveal the top four cards of your library. Put all creature cards of the chosen type revealed this way into your hand and the rest on the bottom of your library in any order. <br>Creatures of the chosen type get +1/+1.|Eighth Edition |Rare|null|0
45473|Distorting Lens|{2}|Artifact| | |{T}: Target permanent becomes the color of your choice until end of turn.|Eighth Edition |Rare|null|0
45477|Skull of Orm|{3}|Artifact| | |{5}, {T}: Return target enchantment card from your graveyard to your hand.|Eighth Edition |Rare|null|0
45478|Ensnaring Bridge|{3}|Artifact| | |Creatures with power greater than the number of cards in your hand can't attack.|Eighth Edition |Rare|null|0
45479|Vexing Arcanix|{4}|Artifact| | |{3}, {T}: Target player names a card, then reveals the top card of his or her library. If it's the named card, the player puts it into his or her hand. Otherwise, the player puts it into his or her graveyard and Vexing Arcanix deals 2 damage to him or her.|Eighth Edition |Rare|null|0
4547|Firestorm|{R}|Instant| | |As an additional cost to play Firestorm, discard X cards. <br>Firestorm deals X damage to each of X target creatures and/or players.|Weatherlight |Rare|null|0
45484|Urza's Armor|{6}|Artifact| | |If a source would deal damage to you, prevent 1 of that damage.|Eighth Edition |Rare|null|0
45486|Planar Portal|{6}|Artifact| | |{6}, {T}: Search your library for a card and put that card into your hand. Then shuffle your library.|Eighth Edition |Rare|null|0
45495|Elfhame Palace| |Land| | |Elfhame Palace comes into play tapped.<br>{T}: Add {G} or {W} to your mana pool.|Eighth Edition |Uncommon|null|0
4549|Goblin Bomb|{1}{R}|Enchantment| | |At the beginning of your upkeep, you may flip a coin. If you win the flip, put a fuse counter on Goblin Bomb. If you lose the flip, remove a fuse counter from Goblin Bomb. <br>Remove five fuse counters from Goblin Bomb, Sacrifice Goblin Bomb: Goblin Bomb deals 20 damage to target player.|Weatherlight |Rare|null|0
4550|Goblin Grenadiers|{3}{R}|Creature - Goblin|2|2|Whenever Goblin Grenadiers attacks and isn't blocked, you may sacrifice it. If you do, destroy target creature and target land.|Weatherlight |Uncommon|null|0
4551|Goblin Vandal|{R}|Creature - Goblin Rogue|1|1|Whenever Goblin Vandal attacks and isn't blocked, you may pay {R}. If you do, destroy target artifact defending player controls and Goblin Vandal deals no combat damage this turn.|Weatherlight |Common|null|0
4552|Heart of Bogardan|{2}{R}{R}|Enchantment| | |Cumulative upkeep {2} <i>(At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)</i> <br>When Heart of Bogardan's cumulative upkeep isn't paid, it deals X damage to target player and each creature he or she controls, where X is twice the number of age counters on Heart of Bogardan minus two.|Weatherlight |Rare|null|0
4553|Heat Stroke|{2}{R}|Enchantment| | |At end of combat, destroy each creature that blocked or was blocked this turn.|Weatherlight |Rare|null|0
4554|Hurloon Shaman|{1}{R}{R}|Creature - Minotaur Shaman|2|3|When Hurloon Shaman is put into a graveyard from play, each player sacrifices a land.|Weatherlight |Uncommon|null|0
4556|Lava Storm|{3}{R}{R}|Instant| | |Choose one - Lava Storm deals 2 damage to each attacking creature; or Lava Storm deals 2 damage to each blocking creature.|Weatherlight |Common|null|0
4557|Maraxus of Keld|{4}{R}{R}|Legendary Creature - Human Warrior|*|*|Maraxus of Keld's power and toughness are each equal to the number of untapped artifacts, creatures, and lands you control.|Weatherlight |Rare|null|0
4558|Orcish Settlers|{1}{R}|Creature - Orc|1|1|{X}{X}{R}, {T}, Sacrifice Orcish Settlers: Destroy X target lands.|Weatherlight |Uncommon|null|0
4559|Roc Hatchling|{R}|Creature - Bird|0|1|Roc Hatchling comes into play with four shell counters on it. <br>At the beginning of your upkeep, remove a shell counter from Roc Hatchling. <br>Roc Hatchling gets +3/+2 and has flying as long as it has no shell counters on it.|Weatherlight |Uncommon|null|0
4560|Sawtooth Ogre|{2}{R}{R}|Creature - Ogre|3|3|Whenever Sawtooth Ogre blocks or becomes blocked by a creature, Sawtooth Ogre deals 1 damage to that creature at end of combat.|Weatherlight |Common|null|0
4563|Abeyance|{1}{W}|Instant| | |Until end of turn, target player can't play instants, sorceries, or activated abilities that aren't mana abilities. <br>Draw a card.|Weatherlight |Rare|null|0
4565|Alms|{W}|Enchantment| | |{1}, Remove the top card in your graveyard from the game: Prevent the next 1 damage that would be dealt to target creature this turn.|Weatherlight |Common|null|0
4566|Angelic Renewal|{1}{W}|Enchantment| | |Whenever a creature is put into your graveyard from play, you may sacrifice Angelic Renewal. If you do, return that card to play.|Weatherlight |Common|null|0
4568|Argivian Find|{W}|Instant| | |Return target artifact or enchantment card from your graveyard to your hand.|Weatherlight |Uncommon|null|0
4570|Benalish Infantry|{2}{W}|Creature - Human Soldier|1|3|Banding|Weatherlight |Common|null|0
4572|Benalish Missionary|{W}|Creature - Human Cleric|1|1|{1}{W}, {T}: Prevent all combat damage that would be dealt by target blocked creature this turn.|Weatherlight |Common|null|0
4573|Debt of Loyalty|{1}{W}{W}|Instant| | |Regenerate target creature. You gain control of that creature if it regenerates this way this turn.|Weatherlight |Rare|null|0
4574|Duskrider Falcon|{1}{W}|Creature - Bird|1|1|Flying, protection from black|Weatherlight |Common|null|0
4575|Empyrial Armor|{1}{W}{W}|Enchantment - Aura| | |Enchant creature <br>Enchanted creature gets +1/+1 for each card in your hand.|Weatherlight |Common|null|0
4576|Foriysian Brigade|{3}{W}|Creature - Human Soldier|2|4|Foriysian Brigade can block an additional creature.|Weatherlight |Uncommon|null|0
4580|Inner Sanctum|{1}{W}{W}|Enchantment| | |Cumulative upkeep-Pay 2 life. <i>(At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)</i> <br>Prevent all damage that would be dealt to creatures you control.|Weatherlight |Rare|null|0
4581|Kithkin Armor|{W}|Enchantment - Aura| | |Enchant creature <br>Enchanted creature can't be blocked by creatures with power 3 or greater. <br>Sacrifice Kithkin Armor: The next time a source of your choice would deal damage to enchanted creature this turn, prevent that damage.|Weatherlight |Common|null|0
4582|Master of Arms|{2}{W}|Creature - Human Soldier|2|2|First strike <br>{1}{W}: Tap target creature blocking Master of Arms. Prevent all combat damage that creature would deal this turn.|Weatherlight |Uncommon|null|0
45833|Astral Steel|{2}{W}|Instant| | |Target creature gets +1/+2 until end of turn. <br>Storm <i>(When you play this spell, copy it for each spell played before it this turn. You may choose new targets for the copies.)</i>|Scourge |Common|null|0
45834|Noble Templar|{5}{W}|Creature - Human Cleric Soldier|3|6|Vigilance <br>Plainscycling {2} <i>(</i>{2}<i>, Discard this card: Search your library for a Plains card, reveal it, and put it into your hand. Then shuffle your library.)</i>|Scourge |Common|null|0
45835|Wing Shards|{1}{W}{W}|Instant| | |Target player sacrifices an attacking creature. <br>Storm <i>(When you play this spell, copy it for each spell played before it this turn.)</i>|Scourge |Uncommon|null|0
45836|Temporal Fissure|{4}{U}|Sorcery| | |Return target permanent to its owner's hand. <br>Storm <i>(When you play this spell, copy it for each spell played before it this turn. You may choose new targets for the copies.)</i>|Scourge |Common|null|0
45837|Hindering Touch|{3}{U}|Instant| | |Counter target spell unless its controller pays {2}. <br>Storm <i>(When you play this spell, copy it for each spell played before it this turn. You may choose new targets for the copies.)</i>|Scourge |Common|null|0
45838|Aven Warhawk|{4}{W}|Creature - Bird Soldier|2|2|Amplify 1 <I>(As this card comes into play, put a +1/+1 counter on it for each Bird and/or Soldier card you reveal in your hand.)</I> <br> <br>Flying|Legions |Uncommon|null|0
45839|Cloudreach Cavalry|{1}{W}|Creature - Human Soldier|1|1|Cloudreach Cavalry gets +2/+2 and has flying as long as you control a Bird.|Legions |Uncommon|null|0
4583|Mistmoon Griffin|{3}{W}|Creature - Griffin|2|2|Flying <br>When Mistmoon Griffin is put into a graveyard from play, remove Mistmoon Griffin from the game, then return the top creature card from your graveyard to play.|Weatherlight |Uncommon|null|0
45841|Shoreline Ranger|{5}{U}|Creature - Bird Soldier|3|4|Flying <br>Islandcycling {2} <i>(</i>{2}<i>, Discard this card: Search your library for an Island card, reveal it, and put it into your hand. Then shuffle your library.)</i>|Scourge |Common|null|0
45842|Tendrils of Agony|{2}{B}{B}|Sorcery| | |Target player loses 2 life and you gain 2 life. <br>Storm <i>(When you play this spell, copy it for each spell played before it this turn. You may choose new targets for the copies.)</i>|Scourge |Uncommon|null|0
45843|Scattershot|{2}{R}|Instant| | |Scattershot deals 1 damage to target creature. <br>Storm <i>(When you play this spell, copy it for each spell played before it this turn. You may choose new targets for the copies.)</i>|Scourge |Common|null|0
45845|Reaping the Graves|{2}{B}|Instant| | |Return target creature card from your graveyard to your hand. <br>Storm <i>(When you play this spell, copy it for each spell played before it this turn. You may choose new targets for the copies.)</i>|Scourge |Common|null|0
45847|Sprouting Vines|{2}{G}|Instant| | |Search your library for a basic land card, reveal that card, and put it into your hand. Then shuffle your library. <br>Storm <i>(When you play this spell, copy it for each spell played before it this turn.)</i>|Scourge |Common|null|0
45848|Hunting Pack|{5}{G}{G}|Instant| | |Put a 4/4 green Cat Beast creature token into play. <br>Storm <i>(When you play this spell, copy it for each spell played before it this turn.)</i>|Scourge |Uncommon|null|0
45849|Canopy Crawler|{3}{G}|Creature - Beast|2|2|Amplify 1 <I>(As this card comes into play, put a +1/+1 counter on it for each Beast card you reveal in your hand.)</I> <br>{T}: Target creature gets +1/+1 until end of turn for each +1/+1 counter on Canopy Crawler.|Legions |Uncommon|null|0
4584|Peacekeeper|{2}{W}|Creature - Human|1|1|At the beginning of your upkeep, sacrifice Peacekeeper unless you pay {1}{W}. <br>Creatures can't attack.|Weatherlight |Rare|null|0
45858|Karona's Zealot|{4}{W}|Creature - Human Cleric|2|5|Morph {3}{W}{W} <i>(You may play this face down as a 2/2 creature for </i>{3}<i>. Turn it face up any time for its morph cost.)</i> <br>When Karona's Zealot is turned face up, all damage that would be dealt to it this turn is dealt to target creature instead.|Scourge |Uncommon|null|0
45859|Wirewood Symbiote|{G}|Creature - Insect|1|1|Return an Elf you control to its owner's hand: Untap target creature. Play this ability only once each turn.|Scourge |Uncommon|null|0
4585|Revered Unicorn|{1}{W}|Creature - Unicorn|2|3|Cumulative upkeep {1} <i>(At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)</i> <br>When Revered Unicorn leaves play, its controller gains life equal to the number of age counters on it.|Weatherlight |Uncommon|null|0
45861|Putrid Raptor|{4}{B}{B}|Creature - Zombie Lizard Beast|4|4|Morph-Discard a Zombie card. <i>(You may play this face down as a 2/2 creature for </i>{3}<i>. Turn it face up any time for its morph cost.)</i>|Scourge |Uncommon|null|0
45862|Vengeful Dead|{3}{B}|Creature - Zombie|3|2|Whenever Vengeful Dead or another Zombie is put into a graveyard from play, each opponent loses 1 life.|Scourge |Common|null|0
45863|Chill Haunting|{1}{B}|Instant| | |As an additional cost to play Chill Haunting, remove X creature cards in your graveyard from the game.<br>Target creature gets -X/-X until end of turn.|Scourge |Uncommon|null|0
45864|Divergent Growth|{G}|Instant| | |Until end of turn, lands you control gain "{T}: Add one mana of any color to your mana pool."|Scourge |Common|null|0
45869|Faces of the Past|{2}{U}|Enchantment| | |Whenever a creature is put into a graveyard from play, tap or untap all creatures that share a creature type with it.|Scourge |Rare|null|0
4588|Soul Shepherd|{1}{W}|Creature - Human Cleric|2|1|{W}, Remove a creature card in your graveyard from the game: You gain 1 life.|Weatherlight |Common|null|0
4591|Volunteer Reserves|{1}{W}|Creature - Human Soldier|2|4|Banding <br>Cumulative upkeep {1} <i>(At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)</i>|Weatherlight |Uncommon|null|0
4593|Lotus Vale| |Land| | |If Lotus Vale would come into play, sacrifice two untapped lands instead. If you do, put Lotus Vale into play. If you don't, put it into its owner's graveyard. <br> <br>{T}: Add three mana of any one color to your mana pool.|Weatherlight |Rare|null|0
4594|Scorched Ruins| |Land| | |If Scorched Ruins would come into play, sacrifice two untapped lands instead. If you do, put Scorched Ruins into play. If you don't, put it into its owner's graveyard. <br> <br>{T}: Add {4} to your mana pool.|Weatherlight |Rare|null|0
45958|Leonin Den-Guard|{1}{W}|Creature - Cat Soldier|1|3|As long as Leonin Den-Guard is equipped, it gets +1/+1 and has vigilance.|Mirrodin |Common|null|0
4595|Winding Canyons| |Land| | |{T}: Add {1} to your mana pool. <br>{2}, {T}: Until end of turn, you may play creature cards as though they had flash.|Weatherlight |Rare|null|0
45961|Stir the Pride|{4}{W}|Instant| | |Choose one - Creatures you control get +2/+2 until end of turn; or creatures you control gain lifelink until end of turn. <i>(Whenever a creature with lifelink deals damage, its controller gains that much life.)</i> <br>Entwine {1}{W} <i>(Choose both if you pay the entwine cost.)</i>|Darksteel |Uncommon|null|0
45963|Auriok Transfixer|{W}|Creature - Human Scout|1|1|{W}, {T}: Tap target artifact.|Mirrodin |Common|null|0
45965|Moriok Scavenger|{3}{B}|Creature - Human Rogue|2|3|When Moriok Scavenger comes into play, you may return target artifact creature card from your graveyard to your hand.|Mirrodin |Common|null|0
45968|Sphere of Purity|{3}{W}|Enchantment| | |If an artifact would deal damage to you, prevent 1 of that damage.|Mirrodin |Common|null|0
4596|Altar of Dementia|{2}|Artifact| | |Sacrifice a creature: Target player puts a number of cards equal to the sacrificed creature's power from the top of his or her library into his or her graveyard.|Tempest |Rare|null|0
45970|Fatespinner|{1}{U}{U}|Creature - Human Wizard|1|2|At the beginning of each opponent's upkeep, that player chooses draw step, main phase, or combat phase. The player skips each instance of the chosen step or phase this turn.|Mirrodin |Rare|null|0
45972|Lumengrid Sentinel|{2}{U}|Creature - Human Wizard|1|2|Flying <br>Whenever an artifact comes into play under your control, you may tap target permanent.|Mirrodin |Uncommon|null|0
45973|Somber Hoverguard|{5}{U}|Creature - Drone|3|2|Affinity for artifacts <i>(This spell costs {1} less to play for each artifact you control.)</i> <br>Flying|Mirrodin |Common|null|0
45974|Neurok Spy|{2}{U}|Creature - Human Rogue|2|2|Neurok Spy is unblockable as long as defending player controls an artifact.|Mirrodin |Common|null|0
45975|Pulse of the Grid|{1}{U}{U}|Instant| | |Draw two cards, then discard a card. Then if an opponent has more cards in hand than you, return Pulse of the Grid to its owner's hand.|Darksteel |Rare|null|0
45978|Thirst for Knowledge|{2}{U}|Instant| | |Draw three cards. Then discard two cards unless you discard an artifact card.|Mirrodin |Uncommon|null|0
45985|Chimney Imp|{4}{B}|Creature - Imp|1|2|Flying<br>When Chimney Imp is put into a graveyard from play, target opponent puts a card from his or her hand on top of his or her library.|Mirrodin |Common|null|0
45990|Wrench Mind|{B}{B}|Sorcery| | |Target player discards two cards unless he or she discards an artifact card.|Mirrodin |Common|null|0
45992|Krark-Clan Grunt|{2}{R}|Creature - Goblin Warrior|2|2|Sacrifice an artifact: Krark-Clan Grunt gets +1/+0 and gains first strike until end of turn.|Mirrodin |Common|null|0
45993|Ogre Leadfoot|{4}{R}|Creature - Ogre|3|3|Whenever Ogre Leadfoot becomes blocked by an artifact creature, destroy that creature.|Mirrodin |Common|null|0
